,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
1,0.99241,0.008475
2,0.99241,0.008475
3,0.99447,0.008475
4,4.1584e-11,1.4032e-11
5,0.99447,0.008475
6,0.99447,0.008475
7,0.23819,0.00049475
8,0.23819,0.00049475
9,0.077827,1.1642e-12
10,0.077827,1.2271e-12
11,0.85608,0.0075246
12,0.10863,3.8284e-11
13,0.10407,3.3745e-11
14,0.62997,0.0040357
15,0.62997,0.0040357
16,0.62997,0.0036719
17,0.39101,0.0010146
18,0.28564,0.0010146
19,0.28564,0.00049804
20,0.28564,0.00049804
21,0.18058,0.00049804
22,0.17561,0.00049804
23,0.17561,2.3903e-12
24,0.15611,6.348e-13
25,0.15611,0
26,0.48289,0.0025479
27,0.48289,0.0025253
28,0.48289,0.0017167
29,0.38478,0.0017167
30,0.28683,0.0017167
31,0.28683,0.0013966
32,0.23255,0.0013966
33,0.20878,0.0013966
34,0.20878,0.00069391
35,0.20738,0.00092521
36,0.20297,0.00092521
37,0.13124,0.00092246
38,0.13005,7.4986e-12
39,0.090026,9.7013e-14
