,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
1,2.394,0.0086557
2,2.1815,0.0086557
3,2.1518,0.0086557
4,4.2009e-11,1.386e-11
5,2.1518,0.0086557
6,1.9414,0.0086557
7,0.38457,0.00049809
8,0.26245,0.00049809
9,0.2588,1.3991e-12
10,0.2588,1.3016e-12
11,1.8102,0.0075924
12,0.26133,3.4767e-11
13,0.26133,3.1584e-11
14,1.4019,0.0041186
15,1.307,0.0041186
16,1.307,0.0037473
17,0.87246,0.0010146
18,0.61988,0.0010146
19,0.61988,0.00049685
20,0.61988,0.00049685
21,0.49577,0.00049685
22,0.37783,0.00049685
23,0.37783,5.2504e-12
24,0.15611,5.2806e-13
25,0.15611,6.0633e-15
26,0.77479,0.0025519
27,0.75243,0.0025519
28,0.75243,0.0017535
29,0.6572,0.0017535
30,0.65266,0.0017535
31,0.65266,0.0014405
32,0.65266,0.0014405
33,0.46711,0.0014405
34,0.46711,0.00069349
35,0.4989,0.00092465
36,0.4989,0.00092465
37,0.2592,0.00092465
38,0.25011,7.2913e-12
39,0.25011,9.7013e-14
